274 parole
(few,last) 1
(few,on) 2
(few,people) 1
(few,very) 1
(few,where) 2
(find,out) 1
(find,to) 2
(first,for) 2
(first,noises) 1
(first,that) 2
(first,the) 1
(fly,ll) 1
(fly,oldmanatthebridge) 1
(fly,the) 2
(fly,they) 2
(fly,yes) 2
(foot,on) 1
(foot,people) 2
(foot,the) 2
(for,forks) 1
(for,i) 2
(for,it) 2
(for,itself) 1
(for,look) 2
(for,out) 1
(for,the) 1
(for,tortosa) 1
(for,while) 1
(forks,it) 1
(forks,tortosa) 2
(forks,where) 2
(four,of) 2
(four,pairs) 1
(four,there) 2
(four,were) 1
(from,him) 1
(from,i) 1
(from,san) 1
(from,side) 1
(from,steep) 2
(from,swayed) 1
(from,the) 1
(from,to) 2
(from,you) 2
(gave,him) 1
(gave,it) 1
(gave,pleasure) 2
(gave,so) 2
(gered,stag) 1
(gered,the) 2
(gered,up) 1
(get,i) 2
(get,up) 1
(get,urged) 1
(go,i) 1
(go,me) 2
(go,no) 1
(go,of) 2
(go,the) 2
(go,tired) 2
(go,to) 1
(go,towards) 1
(go,trucks) 1
(go,urged) 2
(go,where) 1
(go,will) 1
(go,would) 1
(goats,two) 1
(goats,were) 2
(good,luck) 1
(good,not) 2
(good,place) 1
(good,that) 2
(good,the) 1
(good,to) 2
(got,his) 2
(got,said) 2
(got,to) 1
(grey,his) 1
(grey,overcast) 1
(grey,was) 2
(ground,the) 2
(ground,trucks) 1
(ground,up) 1
(had,head) 2
(had,i) 1
(had,leave) 2
(had,the) 2
(had,to) 1
(had,you) 1
(have,i) 1
(have,no) 1
(have,old) 2
(have,politics) 1
(have,twelve) 2
(have,what) 2
(have,would) 2
(have,you) 1
(having,said) 1
(having,share) 2
(having,then) 2
(having,to) 1
(he,i) 2
(he,if) 2
(he,it) 2
(he,looked) 1
(he,moving) 1
(he,much) 1
(he,no) 1
(he,not) 2
(he,of) 2
(he,oh) 2
(he,only) 2
(he,others) 1
(he,politics) 1
(he,said) 1
(he,san) 2
(he,smiled) 1
(he,thank) 2
(he,that) 2
(he,the) 2
(he,there) 2
(he,too) 2
(he,understanding) 2
(he,various) 2
(he,very) 2
(he,was) 1
(he,while) 1
(he,without) 2
(he,yes) 1
(he,you) 1
(head,his) 1
(head,i) 1
(head,shook) 2
(head,the) 2
(heading,of) 2
(heading,out) 1
(helping,push) 1
(helping,soldiers) 1
(helping,with) 2
(herdsman,i) 2
(herdsman,nor) 2
(him,i) 1
(him,it) 1
(him,know) 2
(him,pleasure) 1
(him,san) 2
(him,to) 2
(him,told) 1
(him,was) 2
(his,i) 2
(his,looked) 2
(his,native) 1
(his,rimmed) 2
(his,share) 1
(his,shook) 1
(his,steel) 1
(his,swayed) 2
(his,that) 2
(his,to) 1
(his,town) 2
(his,was) 1
(his,with) 2
(his,worry) 1
(how,know) 1
(how,long) 1
(how,look) 2
(how,now) 2
(how,to) 1
(how,wondering) 1
(hurrying,the) 2
(hurrying,were) 1
(i,if) 2
(i,itself) 2
(i,know) 1
(i,leave) 2
(i,looked) 1
(i,me) 1
(i,no) 2
(i,not) 1
(i,now) 1
(i,of) 2
(i,oh) 1
(i,old) 1
(i,only) 2
(i,rested) 1
(i,right) 1
(i,said) 1
(i,seventy) 2
(i,smiled) 1
(i,st) 1
(i,stated) 1
(i,stayed) 1
(i,stop) 1
(i,sure) 2
(i,t) 2
(i,taking) 2
(i,the) 2
(i,them) 1
(i,then) 1
(i,they) 1
(i,think) 1
(i,this) 2
(i,to) 2
(i,told) 1
(i,tortosa) 1
(i,towards) 2
(i,unlocked) 1
(i,urged) 1
(i,wait) 2
(i,was) 1
(i,watching) 2
(i,were) 2
(i,when) 1
(i,why) 2
(i,will) 1
(i,would) 1
(i,years) 2
(i,yes) 2
(i,you) 1
(if,said) 1
(if,you) 1
(in,no) 2
(in,one) 1
(in,plodded) 2
(in,that) 1
(in,the) 1
(is,need) 2
(is,no) 1
(is,not) 1
(is,sure) 2
(is,there) 1
(is,this) 1
(it,long) 2
(it,make) 1
(it,mention) 1
(it,mule) 2
(it,my) 2
(it,now) 1
(it,of) 1
(it,others) 1
(it,out) 2
(it,right) 2
(it,road) 2
(it,s) 1
(it,so) 1
(it,the) 1
(it,there) 1
(it,through) 1
(it,to) 2
(it,was) 1
(it,were) 2
(it,where) 1
(it,would) 1
(itself,out) 2
(kilometres,now) 1
(kilometres,twelve) 1
(know,no) 2
(know,of) 1
(know,that) 2
(know,to) 2
(last,one) 1
(last,the) 1
(last,to) 2
(last,was) 2
(last,were) 2
(leave,of) 2
(leave,one) 2
(leave,the) 1
(leave,them) 1
(leave,to) 1
(leave,told) 2
(leave,town) 2
(leave,you) 1
(like,look) 1
(like,not) 2
(like,shepherd) 2
(listening,the) 2
(ll,oldmanatthebridge) 2
(ll,probably) 1
(ll,then) 2
(ll,they) 1
(ll,why) 2
(long,now) 1
(long,wondering) 2
(longer,me) 2
(longer,no) 1
(longer,to) 1
(look,not) 1
(look,out) 1
(look,them) 2
(look,to) 1
(looked,me) 2
(looked,much) 2
(looking,of) 2
(looking,the) 2
(low,so) 2
(low,with) 2
(luck,old) 2
(luck,that) 1
(luck,the) 2
(make,there) 2
(make,you) 2
(man,old) 1
(man,sat) 1
(man,steel) 2
(man,still) 1
(man,that) 2
(man,the) 2
(man,there) 2
(man,was) 1
(man,with) 1
(man,would) 1
(many,not) 2
(many,now) 2
(many,so) 1
(me,to) 1
(me,told) 1
(me,very) 1
(me,was) 2
(men,trucks) 2
(men,women) 1
(mention,pleasure) 2
(mention,to) 1
(moving,there) 2
(moving,was) 2
(moving,without) 1
(much,thank) 1
(much,very) 1
(much,you) 2
(mule,the) 1
(my,to) 2
(my,was) 1
(mysterious,that) 2
(native,town) 1
(native,was) 2
(need,no) 1
(need,to) 1
(no,of) 1
(no,one) 1
(no,said) 2
(no,the) 2
(no,there) 2
(no,this) 2
(no,to) 2
(no,were) 1
(no,you) 2
(noises,that) 1
(noises,the) 2
(noises,would) 2
(nor,shepherd) 1
(not,planes) 2
(not,quite) 1
(not,s) 2
(not,said) 1
(not,so) 1
(not,that) 2
(not,there) 2
(not,think) 2
(not,this) 2
(not,to) 1
(not,understanding) 2
(not,up) 1
(not,were) 1
(not,why) 1
(nothing,there) 2
(nothing,to) 1
(nothing,was) 1
(now,others) 1
(now,thank) 1
(now,the) 2
(now,there) 1
(now,think) 1
(now,to) 2
(now,twelve) 2
(now,very) 2
(now,walk) 1
(now,were) 2
(now,what) 1
(now,where) 1
(now,would) 2
(now,you) 2
(of,one) 2
(of,others) 2
(of,out) 1
(of,pairs) 1
(of,pigeons) 1
(of,road) 2
(of,san) 1
(of,side) 1
(of,slope) 1
(of,spokes) 1
(of,taking) 2
(of,the) 1
(of,there) 2
(of,town) 1
(of,wheels) 2
(of,will) 2
(of,yes) 2
(oh,said) 2
(old,sat) 2
(old,six) 2
(old,still) 2
(old,that) 1
(old,the) 1
(old,was) 2
(old,with) 2
(old,would) 2
(old,years) 1
(oldmanatthebridge,yes) 1
(on,people) 1
(one,that) 2
(one,the) 2
(one,to) 1
(only,said) 1
(only,taking) 1
(only,the) 1
(only,was) 1
(others,politics) 2
(others,s) 2
(others,said) 2
(others,the) 1
(others,they) 2
(others,what) 1
(others,why) 1
(out,to) 1
(out,what) 2
(over,returned) 1
(over,the) 1
(overcast,with) 2
(pairs,pigeons) 2
(pairs,were) 2
(peasants,plodded) 1
(peasants,the) 1
(people,very) 2
(pigeons,you) 2
(place,stop) 2
(place,to) 1
(planes,so) 2
(planes,their) 1
(planes,were) 1
(pleasure,to) 1
(plodded,the) 2
(point,the) 1
(point,to) 2
(point,what) 1
(politics,said) 2
(politics,what) 1
(politics,without) 1
(politics,you) 2
(pontoon,was) 2
(probably,they) 2
(probably,through) 2
(push,soldiers) 2
(push,the) 2
(quite,said) 2
(quite,understanding) 1
(quite,yes) 2
(rested,would) 2
(rested,you) 2
(returned,the) 2
(returned,this) 2
(right,think) 2
(right,you) 1
(rimmed,spectacles) 1
(rimmed,steel) 1
(rimmed,with) 2
(river,the) 1
(road,the) 1
(road,there) 1
(road,up) 2
(road,was) 2
(road,where) 1
(said,shook) 2
(said,smiled) 2
(said,spectacles) 2
(said,stayed) 2
(said,stop) 2
(said,thank) 2
(said,the) 2
(said,then) 1
(said,tiredly) 2
(said,to) 2
(said,watching) 1
(said,what) 1
(said,while) 2
(said,yes) 2
(said,you) 2
(san,town) 2
(sat,still) 1
(sat,the) 2
(sat,then) 1
(sat,there) 1
(sat,what) 2
(sat,without) 2
(see,stayed) 2
(see,taking) 1
(see,the) 1
(see,we) 2
(see,would) 1
(see,you) 1
(selves,them) 1
(selves,was) 1
(seventy,six) 1
(seventy,years) 2
(share,to) 1
(share,worry) 2
(side,swayed) 2
(side,the) 1
(side,then) 2
(side,to) 1
(signal,that) 1
(signal,would) 1
(six,years) 1
(slope,the) 1
(smiled,that) 1
(smiled,was) 2
(so,their) 1
(so,think) 1
(so,town) 2
(so,were) 2
(so,why) 1
(so,you) 2
(soldiers,with) 1
(someone,the) 1
(someone,with) 1
(someone,worry) 2
(spectacles,steel) 2
(spectacles,very) 2
(spokes,the) 1
(st,the) 2
(st,was) 2
(stag,up) 2
(stated,the) 1
(stayed,you) 1
(steel,with) 1
(steep,the) 1
(steep,up) 2
(still,there) 1
(still,was) 1
(still,where) 2
(stop,to) 1
(sunday,the) 2
(sunday,was) 2
(sure,there) 1
(t,without) 2
(taking,was) 1
(taking,you) 2
(thank,very) 2
(thank,walk) 2
(thank,you) 1
(that,the) 2
(that,up) 1
(that,was) 1
(that,would) 1
(the,there) 2
(the,think) 2
(the,to) 2
(the,told) 2
(the,toward) 1
(the,town) 1
(the,trucks) 1
(the,under) 1
(the,unquiet) 2
(the,up) 1
(the,was) 1
(the,watching) 1
(the,were) 2
(the,what) 2
(the,wheels) 1
(the,when) 2
(the,where) 2
(the,while) 1
(the,why) 2
(the,will) 2
(the,with) 2
(the,would) 2
(the,you) 2
(their,were) 2
(them,to) 2
(them,was) 2
(then,there) 1
(then,they) 1
(then,tiredly) 1
(then,were) 2
(then,will) 2
(then,yes) 1
(there,three) 2
(there,trucks) 2
(there,two) 2
(there,was) 1
(there,were) 1
(there,what) 1
(there,where) 1
(there,without) 1
(they,under) 2
(they,various) 1
(they,were) 1
(they,what) 2
(they,why) 1
(they,will) 1
(they,yes) 2
(think,to) 1
(think,what) 1
(think,why) 2
(think,will) 2
(think,you) 1
(three,were) 1
(tired,to) 1
(tired,too) 1
(tired,was) 2
(to,told) 1
(to,too) 2
(to,try) 1
(to,unquiet) 2
(to,walk) 1
(to,was) 2
(to,what) 1
(to,you) 2
(told,was) 1
(too,was) 1
(tortosa,will) 2
(toward,were) 2
(towards,trucks) 2
(trucks,up) 1
(trucks,wheels) 2
(try,up) 2
(try,walk) 2
(two,were) 1
(understanding,yes) 1
(up,urged) 2
(up,were) 2
(various,were) 2
(very,you) 1
(wait,while) 2
(wait,will) 1
(was,watching) 1
(was,when) 2
(we,would) 1
(were,what) 2
(what,will) 1
(what,you) 2
(where,will) 2
(where,you) 2
(with,worry) 1
lunghezza media 2.53
diametro 5
